Name,player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_lob,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent,n_outs_above_average,sprint_speed
 Jonathan India,663697,2024,27,533,637,132,87,28,2,15,125,80,19.6,12.6,0.248,0.392,0.357,0.749,58,153,2,13,0.266,0.412,0.333,0.352,0.376,0.146,0.351,0.38,-0.018,-0.02,-0.019,71.7,87.2,13.5,39.3,7.7,5.8,36.5,98.90319256,93.5471508,57.6,12.2,19.2,38.3,,28
 Ehire Adrianza,501303,2024,34,26,28,5,3,1,0,1,11,2,39.3,7.1,0.192,0.346,0.25,0.596,2,16,0,0,0.175,0.292,0.262,0.236,0.234,0.116,0.397,0.349,0.017,0.054,0.026,66.2,88.4,4.8,46.7,6.7,20,33.3,96.9261025,93.15447933,55.2,25,35.4,40.7,,26.6
 Shay Whitcomb,694376,2024,25,41,46,9,6,3,0,0,8,5,17.4,10.9,0.22,0.293,0.304,0.597,5,13,0,0,0.28,0.42,0.272,0.344,0.359,0.14,0.274,0.375,-0.06,-0.127,-0.072,70.4,88.8,18.1,39.4,6.1,6.1,42.4,100.1237447,94.30861364,70.5,12.9,17.9,46.4,,27.4
 Grant McCray,687529,2024,23,124,130,25,15,3,2,5,56,6,43.1,4.6,0.202,0.379,0.238,0.617,10,52,0,5,0.192,0.346,0.266,0.252,0.23,0.154,0.447,0.42,0.01,0.033,0.014,72.7,90.2,5.4,30.9,11.8,7.4,44.1,101.8483188,95.36551313,73.4,33.2,43.6,53,-4,29.2
 Johan Rojas,679032,2024,23,338,363,82,64,12,3,3,69,13,19,3.6,0.243,0.322,0.279,0.601,32,163,4,25,0.225,0.292,0.265,0.25,0.262,0.067,0.306,0.285,0.018,0.03,0.015,71.3,85.7,4.8,22,2.5,3.6,27.4,97.16367946,92.59035173,61.8,15.7,22.7,48.8,8,30.1
 Austin Shenton,668853,2024,26,42,50,9,3,5,0,1,14,8,28,16,0.214,0.405,0.34,0.745,3,18,0,0,0.2,0.294,0.33,0.288,0.328,0.093,0.392,0.317,0.014,0.111,0.042,68.9,83.9,15.5,50,3.6,7.1,25,94.71272857,91.46282929,59.6,30.6,35.7,39.6,,25.2
 Chadwick Tromp,644433,2024,29,52,54,13,7,6,0,0,17,1,31.5,1.9,0.25,0.365,0.259,0.624,6,18,0,0,0.244,0.327,0.266,0.252,0.254,0.083,0.381,0.36,0.006,0.038,0.014,72.7,88.1,6,38.9,2.8,8.3,36.1,99.10532944,93.663605,66.7,25.8,36.7,53.8,,24.2
 Joey Wendle,621563,2024,34,36,37,8,7,1,0,0,9,1,24.3,2.7,0.222,0.25,0.243,0.493,1,16,0,1,0.223,0.289,0.219,0.239,0.244,0.066,0.275,0.302,-0.001,-0.039,-0.02,68,88.3,4.8,37,0,7.4,25.9,94.74595,91.372975,51.4,8.3,27.4,46.3,,27.6
 Josh Jung,673962,2024,26,178,188,47,34,5,1,7,48,8,25.5,4.3,0.264,0.421,0.298,0.719,16,76,0,4,0.241,0.397,0.311,0.292,0.276,0.156,0.398,0.371,0.023,0.024,0.019,72,86.2,12.2,38.2,9.9,4.6,39.7,97.93288652,93.11451092,68.9,23.4,31.9,51.9,,27.3
 Austin Slater,596103,2024,31,177,212,37,31,4,0,2,60,26,28.3,12.3,0.209,0.266,0.321,0.587,18,74,2,3,0.232,0.319,0.273,0.303,0.341,0.088,0.301,0.353,-0.023,-0.053,-0.03,71.9,88.2,7.2,37.2,3.3,6.6,37.2,98.37326017,93.49132026,66.2,24.7,29.8,43,-1,28.2
 Luis García,671277,2024,24,500,528,141,97,25,1,18,86,27,16.3,5.1,0.282,0.444,0.318,0.762,70,197,5,22,0.278,0.452,0.328,0.331,0.315,0.174,0.374,0.379,0.004,-0.008,-0.003,71.7,89.1,8.2,32.8,8,5.8,41.7,100.1671277,94.24939767,69,12.6,21.3,51.7,,27.2
 Jonatan Clase,682729,2024,22,61,66,15,12,2,0,1,17,3,25.8,4.5,0.246,0.328,0.303,0.631,5,34,1,3,0.169,0.243,0.283,0.217,0.232,0.074,0.344,0.245,0.077,0.085,0.066,70.6,87.9,15.1,27.3,0,6.8,29.5,96.38995909,92.42665395,73.4,17,25.2,50.6,0,30
 Marco Luciano,682617,2024,22,76,81,16,10,5,1,0,28,5,34.6,6.2,0.211,0.303,0.259,0.562,3,29,1,0,0.241,0.356,0.248,0.285,0.288,0.116,0.347,0.409,-0.03,-0.053,-0.037,73.7,87.9,12.4,41.7,6.3,14.6,45.8,100.6434946,94.57562938,65.1,21.1,30.1,41.8,,27.5
 Austin Riley,663586,2024,27,425,469,109,62,26,2,19,118,37,25.2,7.9,0.256,0.461,0.322,0.783,56,175,0,0,0.267,0.505,0.338,0.361,0.334,0.238,0.419,0.455,-0.011,-0.044,-0.023,75.2,93.3,15.9,37.2,14.9,8.4,53.4,103.7715196,96.88275866,72.1,18.7,27.5,50.1,,27.9
 Cal Raleigh,663728,2024,27,546,628,120,70,16,0,34,176,70,28,11.1,0.22,0.436,0.312,0.748,100,263,1,6,0.233,0.476,0.323,0.346,0.326,0.243,0.403,0.442,-0.013,-0.04,-0.023,74.5,91,21.2,35.6,15.4,6.9,48.1,102.0320718,95.50878947,74,23,31,52.3,,26.6
 Alejandro Kirk,672386,2024,25,340,386,86,61,19,1,5,51,35,13.2,9.1,0.253,0.359,0.319,0.678,54,179,0,0,0.257,0.392,0.297,0.324,0.332,0.134,0.3,0.335,-0.004,-0.033,-0.027,70.1,89.4,10.8,34.6,6.7,7,40.9,99.80202389,94.26944051,65.7,9.8,15.7,46.6,,24.7
 Blake Dunn,694362,2024,25,26,29,4,2,1,0,1,11,2,37.9,6.9,0.154,0.308,0.241,0.549,1,10,0,2,0.153,0.28,0.247,0.238,0.241,0.127,0.338,0.32,0.001,0.028,0.009,71.6,85.7,22.7,26.7,6.7,0,13.3,93.9705075,91.358022,64.3,27.8,37,45,,29.3
 Alan Trejo,676701,2024,28,63,67,9,9,0,0,0,15,2,22.4,3,0.143,0.143,0.182,0.325,1,20,0,0,0.185,0.242,0.152,0.208,0.222,0.058,0.165,0.243,-0.042,-0.099,-0.056,66,86.5,13.4,26.5,2,4.1,24.5,96.01578609,92.10069435,78.8,14.6,25.8,57.9,,26.3
 Mitch Haniger,571745,2024,33,380,423,79,55,12,0,12,126,40,29.8,9.5,0.208,0.334,0.286,0.62,44,184,0,0,0.216,0.364,0.277,0.292,0.294,0.148,0.346,0.371,-0.008,-0.03,-0.015,72.9,90.6,13.7,31,9,8.2,45.9,101.0215517,95.10526433,63.5,23.5,32.3,44,-5,26.2
 Vidal Bruján,660644,2024,26,248,278,55,37,14,2,2,54,25,19.4,9,0.222,0.319,0.303,0.622,16,108,6,5,0.216,0.282,0.276,0.262,0.299,0.066,0.296,0.277,0.006,0.037,0.014,66.9,85.1,8,29.7,1.5,4.1,22.6,95.19322916,91.61643651,73.9,17,24.4,52,3,27.5
 Pedro León,694175,2024,26,20,21,2,2,0,0,0,10,1,47.6,4.8,0.1,0.1,0.143,0.243,0,8,0,2,0.143,0.231,0.117,0.186,0.184,0.088,0.176,0.322,-0.043,-0.131,-0.069,77.8,93,16.8,30,20,0,40,103.594076,97.36383333,67.6,20,42.9,46.7,,26
 David Bote,623520,2024,31,46,48,14,10,4,0,0,13,2,27.1,4.2,0.304,0.391,0.333,0.724,6,19,0,0,0.249,0.345,0.317,0.276,0.28,0.096,0.419,0.36,0.055,0.046,0.041,73.9,88.3,13.4,30.3,3,9.1,48.5,101.1616894,94.87418758,75.6,26.5,33.3,57.4,,26.9
 Alek Thomas,677950,2024,24,95,103,18,9,5,1,3,17,7,16.5,6.8,0.189,0.358,0.245,0.603,17,51,1,4,0.278,0.446,0.262,0.337,0.327,0.168,0.281,0.379,-0.089,-0.088,-0.075,70.9,91.2,1,26.6,7.6,7.6,46.8,101.3352026,95.04175487,66,16.9,25.1,49.2,-1,27.8
 J.P. Martínez,679881,2024,28,10,10,2,1,1,0,0,4,0,40,0,0.2,0.3,0.2,0.5,0,5,0,1,0.101,0.117,0.214,0.094,0.101,0.015,0.356,0.157,0.099,0.183,0.12,70,83.7,0.1,16.7,0,0,16.7,92.95543333,90.47771667,76.9,20,34.6,61.9,,26.1
 José Ramírez,608070,2024,31,620,682,173,93,39,2,39,82,54,12,7.9,0.279,0.537,0.335,0.872,118,235,7,41,0.259,0.453,0.364,0.329,0.32,0.193,0.393,0.35,0.02,0.084,0.035,71.6,89.2,19.6,34,8.6,8.5,39.7,99.64295408,93.98231961,68.9,9.4,15.2,49.4,,28.2
 Elias Diaz,553869,2024,33,325,351,86,60,20,0,6,69,20,19.7,5.7,0.265,0.382,0.313,0.695,39,152,0,0,0.242,0.343,0.303,0.28,0.293,0.101,0.35,0.319,0.023,0.039,0.023,73.9,87.1,7.6,31,4.7,4.3,34.5,99.03211906,93.54315234,76.1,18.4,27.8,53.8,,24.4
 Tyler Nevin,663527,2024,27,245,278,50,33,10,0,7,64,25,23,9,0.204,0.331,0.288,0.619,20,103,0,1,0.216,0.365,0.276,0.296,0.301,0.149,0.304,0.335,-0.012,-0.034,-0.02,68.4,89.8,10.7,37,8.7,7.1,40.8,99.05925209,93.89172751,69.1,19.3,25.6,47.3,-2,26.4
 Max Muncy,571970,2024,33,237,293,55,23,17,0,15,77,45,26.3,15.4,0.232,0.494,0.358,0.852,48,145,0,1,0.229,0.448,0.362,0.349,0.357,0.22,0.436,0.414,0.003,0.046,0.013,71.3,90.2,26.6,32.5,10.8,11.4,43.4,100.7750152,94.75227874,63.7,23.8,31,40.6,,26.9
 Xander Bogaerts,593428,2024,31,428,463,113,86,15,1,11,79,28,17.1,6,0.264,0.381,0.307,0.688,44,155,3,13,0.262,0.382,0.3,0.305,0.308,0.119,0.335,0.342,0.002,-0.001,-0.005,70.7,88.1,10.9,32.1,5.1,3.4,33.2,98.1253048,93.1339698,59.8,11.4,18.3,44.2,,27.4
 Anthony Santander,623993,2024,29,595,665,140,69,25,2,44,129,58,19.4,8.7,0.235,0.506,0.308,0.814,102,272,0,2,0.228,0.445,0.345,0.324,0.304,0.218,0.394,0.364,0.007,0.061,0.021,73.1,89.8,22.7,35,11.7,9.1,41.6,100.3254769,94.35715651,67.8,15.4,20,49.7,-2,26
 Gleyber Torres,650402,2024,27,587,665,151,110,26,0,15,136,65,20.5,9.8,0.257,0.378,0.33,0.708,63,222,3,4,0.24,0.368,0.313,0.307,0.317,0.128,0.349,0.341,0.017,0.01,0.006,70.1,88.6,15,38.2,6.3,6.1,35.4,98.29565592,93.36890443,69.2,18.7,22.9,45.7,,26.6
 Miguel Sanó,593934,2024,31,83,95,17,12,3,0,2,36,9,37.9,9.5,0.205,0.313,0.295,0.608,6,45,0,0,0.241,0.378,0.275,0.312,0.327,0.137,0.384,0.458,-0.036,-0.065,-0.037,76.5,93.8,8.9,33.3,10.4,4.2,54.2,106.37931,97.98221896,67.2,27.1,38.4,46,,25.8
 Seiya Suzuki,673548,2024,29,512,585,145,91,27,6,21,160,63,27.4,10.8,0.283,0.482,0.366,0.848,73,220,6,16,0.255,0.453,0.365,0.346,0.343,0.198,0.468,0.437,0.028,0.029,0.019,73,91.7,16.2,38.8,11.5,10.1,49.2,102.5653693,95.83419141,59.6,16.6,24.5,39.6,-3,28.3
 Ryan McMahon,641857,2024,29,567,645,137,89,28,0,20,185,69,28.7,10.7,0.242,0.397,0.325,0.722,65,197,6,4,0.243,0.414,0.315,0.325,0.329,0.171,0.4,0.417,-0.001,-0.017,-0.01,72.5,92.1,10,36.5,10.9,7,49.7,102.6298871,96.05726052,65.6,22.4,30,46.9,,25.9
 Nelson Velázquez,676369,2024,25,205,230,41,24,8,1,8,61,19,26.5,8.3,0.2,0.366,0.274,0.64,27,97,0,2,0.214,0.396,0.28,0.304,0.291,0.182,0.335,0.373,-0.014,-0.03,-0.024,73.4,88.2,17.4,29.9,8.8,6.8,38.1,99.36403851,93.83644313,70.6,23.3,35.5,46.5,-1,27.5
 Gary Sánchez,596142,2024,31,245,280,54,35,7,1,11,76,27,27.1,9.6,0.22,0.392,0.307,0.699,37,113,0,0,0.219,0.399,0.307,0.309,0.306,0.181,0.371,0.374,0.001,-0.007,-0.002,73.1,90,16.2,31.4,10.5,7.6,44.2,101.8923507,95.12959401,55.1,20.9,30.4,40.7,,24.8
 Charles Leblanc,641779,2024,28,21,28,4,2,0,0,2,9,7,32.1,25,0.19,0.476,0.393,0.869,6,15,0,0,0.21,0.454,0.382,0.382,0.407,0.244,0.489,0.489,-0.02,0.022,0,70.5,85.3,20.2,41.7,16.7,8.3,33.3,99.56256833,93.78128417,57.6,17.6,28.9,38.1,,27.2
 Spencer Torkelson,679529,2024,24,342,381,75,43,21,1,10,105,33,27.6,8.7,0.219,0.374,0.295,0.669,37,178,0,0,0.209,0.351,0.295,0.283,0.286,0.142,0.363,0.345,0.01,0.023,0.012,73.6,89,20.2,31.5,6.7,5,39.7,99.68749807,94.00934945,66.9,17.7,26.6,46,,27.2
 Blake Perkins,663368,2024,27,383,434,92,71,13,2,6,108,42,24.9,9.7,0.24,0.332,0.316,0.648,43,183,5,23,0.218,0.311,0.288,0.275,0.298,0.093,0.336,0.316,0.022,0.021,0.013,69.4,88.8,12,32,3.9,6,37.7,97.78920822,93.11437607,60.2,20.8,27.1,42.4,10,29.6
 Willy Adames,642715,2024,28,610,688,153,88,33,0,32,173,74,25.1,10.8,0.251,0.462,0.331,0.793,112,285,4,21,0.243,0.461,0.342,0.339,0.324,0.218,0.419,0.415,0.008,0.001,0.003,73.6,88.6,20.6,38.2,12,8.6,40.7,99.76963905,94.10875914,71.2,21.1,29.5,49.5,,27.4
