Name,player_id,year,player_age,pa,ab,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent
 Hoby Milner,571948,2024,33,268,244,63,44,11,2,6,64,14,23.9,5.2,0.258,0.393,0.299,0.692,0.249,0.346,0.297,0.28,0.292,0.097,0.37,0.346,0.009,0.047,0.017,71.2,87.7,8.4,30.9,2.7,7.4,36.2,75.77361,93.94596254,59,16.4,19.3,43.2
 Rich Hill,448179,2024,44,15,10,1,0,0,0,1,5,3,33.3,20,0.1,0.4,0.333,0.733,0.266,0.484,0.322,0.398,0.445,0.218,0.342,0.529,-0.166,-0.084,-0.076,71,95.5,15.6,50,33.3,0,66.7,86.33645,98.47102833,46.4,23.1,34.8,32.4
 Jared Jones,683003,2024,22,504,456,106,55,29,4,18,132,39,26.2,7.7,0.232,0.432,0.298,0.73,0.233,0.404,0.314,0.311,0.302,0.171,0.391,0.386,-0.001,0.028,0.003,71.7,89.6,14.5,36.9,9.8,6.7,44.5,79.01991037,94.53412869,70.9,22.7,30.2,51.6
 Freddy Peralta,642547,2024,28,725,639,143,92,24,1,26,200,68,27.6,9.4,0.224,0.387,0.307,0.694,0.224,0.377,0.305,0.304,0.308,0.153,0.375,0.374,0,0.01,0.001,71.1,87.6,17.3,35.3,8.7,7.6,36.9,75.95026724,93.64080975,70.4,22.7,31.1,46.9
 Steven Okert,595345,2024,32,160,139,37,23,7,1,6,33,16,20.6,10,0.266,0.46,0.352,0.812,0.23,0.391,0.347,0.311,0.324,0.162,0.401,0.35,0.036,0.069,0.036,71,85.5,19.7,37,8.3,6.5,29.6,74.04591423,92.50117298,66.7,17.5,23.6,45.5
 Casey Kelly,543391,2024,34,21,19,5,3,1,0,1,4,1,19,4.8,0.263,0.474,0.286,0.76,0.246,0.44,0.316,0.3,0.273,0.194,0.372,0.351,0.017,0.034,0.016,71.2,88.4,21.9,25,6.3,0,37.5,77.8613175,93.613615,72.5,17.2,27.9,55.1
 Anthony Bender,669622,2024,29,228,204,50,35,11,1,3,59,18,25.9,7.9,0.245,0.353,0.317,0.67,0.23,0.34,0.296,0.288,0.304,0.11,0.359,0.346,0.015,0.013,0.008,71,87.7,8.7,32,4.8,6.1,40.8,75.78915781,93.92249116,57.8,13.1,22.2,42.9
 Walter Pennington,679156,2024,26,84,71,19,14,3,1,1,17,11,20.2,13.1,0.268,0.38,0.381,0.761,0.257,0.421,0.342,0.353,0.374,0.164,0.366,0.383,0.011,-0.041,-0.011,72.6,89.7,9.9,42.6,7.4,13,44.4,78.09903346,94.98281885,65.2,15.8,26.5,45.8
 Cody Poteet,547001,2024,29,96,87,18,13,3,0,2,16,8,16.7,8.3,0.207,0.31,0.281,0.591,0.279,0.433,0.266,0.341,0.346,0.155,0.272,0.374,-0.072,-0.123,-0.075,71.9,91.6,14.1,33.8,5.6,8.5,42.3,83.4293825,94.31965648,65.3,11.3,15.7,43.2
 Corbin Burnes,669203,2024,29,784,731,165,121,21,1,22,181,48,23.1,6.1,0.226,0.347,0.274,0.621,0.231,0.367,0.273,0.284,0.28,0.136,0.325,0.34,-0.005,-0.02,-0.011,71.5,87.5,11,26.8,6.7,3.6,31.6,76.69380383,93.20622916,67,15.6,28.6,48.8
 Luis Contreras,664351,2024,28,26,24,7,5,2,0,0,6,2,23.1,7.7,0.292,0.375,0.346,0.721,0.221,0.351,0.319,0.28,0.281,0.131,0.384,0.328,0.071,0.024,0.039,70.9,89.7,19.2,27.8,5.6,5.6,50,77.10311556,95.38715389,71.1,12.5,25.5,44.8
 Kyle Hendricks,543294,2024,34,567,514,147,110,15,1,21,87,43,15.3,7.6,0.286,0.442,0.34,0.782,0.276,0.426,0.339,0.336,0.335,0.15,0.37,0.366,0.01,0.016,0.003,71.5,85.9,13,36.4,7.4,5.1,33.4,73.58719884,93.0980278,64.4,13.4,18.9,46.2
 Christian Scott,681035,2024,25,197,180,45,29,7,1,8,39,12,19.8,6.1,0.25,0.433,0.303,0.736,0.249,0.443,0.318,0.323,0.303,0.194,0.369,0.375,0.001,-0.01,-0.005,71.7,89.2,22.1,37.1,10.5,6.3,35.7,78.55056845,94.1428907,74.8,16.7,21.6,51.2
 Will Vest,676684,2024,29,289,261,61,48,9,1,3,63,18,21.8,6.2,0.234,0.31,0.285,0.595,0.259,0.369,0.261,0.302,0.315,0.11,0.301,0.359,-0.025,-0.059,-0.041,70.5,88.4,7.4,36.6,2.9,8.3,38,77.72099951,93.83631309,68.6,19.6,24.3,49.9
 Caleb Kilian,668873,2024,27,48,41,11,7,2,0,2,7,6,14.6,12.5,0.268,0.463,0.362,0.825,0.272,0.552,0.36,0.394,0.365,0.28,0.376,0.422,-0.004,-0.089,-0.034,71.7,89.1,11.6,40,14.3,8.6,37.1,78.67415647,94.22568485,78.2,8.2,20.2,50.3
 Brant Hurter,676428,2024,25,175,167,34,23,6,1,4,38,6,21.7,3.4,0.204,0.323,0.23,0.553,0.202,0.303,0.24,0.235,0.23,0.101,0.289,0.283,0.002,0.02,0.005,71.6,88.5,10.2,22.9,4.6,3.1,36.6,77.29386578,93.86023688,61.9,13.1,20,48.1
 Ben Joyce,690829,2024,23,142,124,26,23,2,0,1,33,14,23.2,9.9,0.21,0.25,0.31,0.56,0.21,0.293,0.263,0.279,0.31,0.083,0.273,0.298,0,-0.043,-0.016,70.6,87.2,0.2,25.3,4.4,5.5,37.4,74.86811089,93.83279156,70.3,24.5,29,49.7
 Justin Wilson,458677,2024,36,209,192,55,35,10,0,10,51,13,24.4,6.2,0.286,0.495,0.335,0.83,0.245,0.439,0.354,0.318,0.299,0.195,0.447,0.394,0.041,0.056,0.036,72,88.6,17.8,35.7,11.2,7.7,41.3,76.70977127,94.55856901,74.6,20.1,25.1,55.1
 Dominic Leone,608678,2024,32,89,73,20,10,6,0,4,17,14,19.1,15.7,0.274,0.521,0.382,0.903,0.268,0.456,0.381,0.369,0.386,0.188,0.423,0.406,0.006,0.065,0.012,71.7,88,7.1,34.5,10.3,5.2,34.5,78.08751724,93.09394,67.6,24,38,46
 James McArthur,663704,2024,27,246,228,68,49,10,1,8,49,13,19.9,5.3,0.298,0.456,0.343,0.799,0.271,0.427,0.344,0.324,0.319,0.156,0.41,0.384,0.027,0.029,0.02,70.9,90.2,7.1,34.3,8.3,5.5,40.3,79.92969344,94.57799408,64.8,16.4,28.3,47.3
 Austin Adams,613534,2024,33,191,152,38,22,12,0,4,53,23,27.7,12,0.25,0.408,0.389,0.797,0.204,0.309,0.354,0.312,0.357,0.106,0.422,0.345,0.046,0.099,0.042,71.4,85.1,16.6,34.3,4.9,6.9,31.4,73.23976471,92.6419497,61.9,25.6,35.3,41.5
 Emmanuel Rivera,656896,2024,28,20,19,7,6,0,0,1,0,0,0,0,0.368,0.526,0.4,0.926,0.32,0.551,0.403,0.387,0.354,0.231,0.386,0.37,0.048,-0.025,0.016,71,89,21.6,42.1,5.3,5.3,47.4,78.632745,94.75917632,71.4,5,10.7,50
 Brent Headrick,687396,2024,26,13,11,2,0,1,0,1,5,2,38.5,15.4,0.182,0.545,0.308,0.853,0.202,0.523,0.36,0.363,0.324,0.321,0.551,0.556,-0.02,0.022,-0.003,70.3,92.4,9.2,50,16.7,16.7,50,81.98795,95.82705167,60.7,11.8,33.3,45
 Yoendrys Gómez,672782,2024,24,54,44,11,6,3,0,2,10,7,18.5,13,0.25,0.455,0.352,0.807,0.222,0.438,0.346,0.334,0.332,0.216,0.365,0.347,0.028,0.017,0.012,72.9,91.6,20.1,36.1,13.9,8.3,50,82.17128333,95.28937972,70,16.9,28.7,47.2
 Josiah Gray,680686,2024,26,44,37,15,8,5,0,2,9,5,20.5,11.4,0.405,0.703,0.455,1.158,0.286,0.49,0.474,0.373,0.364,0.204,0.581,0.433,0.119,0.213,0.101,73,90.3,22.2,36.7,13.3,3.3,50,80.21131333,94.69011367,70.6,21.7,30.6,48.3
 Erik Sabrowski,681870,2024,26,47,43,6,5,1,0,0,19,4,40.4,8.5,0.14,0.163,0.213,0.376,0.15,0.193,0.179,0.196,0.223,0.043,0.236,0.269,-0.01,-0.03,-0.017,71.1,88.6,20.8,29.2,0,4.2,33.3,78.9673025,93.27556458,70.6,22.1,29,50.5
 Ian Hamilton,641656,2024,29,163,142,37,25,10,0,2,41,14,25.2,8.6,0.261,0.373,0.331,0.704,0.248,0.352,0.31,0.3,0.323,0.104,0.368,0.353,0.013,0.021,0.01,70.7,89.5,13.9,34.3,3.8,2.9,37.1,79.77114528,93.76876038,66.4,22.7,36.5,50.4
 Ryne Stanek,592773,2024,32,241,212,48,32,6,2,8,67,25,27.8,10.4,0.226,0.387,0.315,0.702,0.205,0.356,0.307,0.288,0.297,0.151,0.379,0.348,0.021,0.031,0.019,71.2,90.2,19,34.2,9.6,7.5,41.8,80.9713848,94.14618586,72.6,27.3,33.2,51.5
 Chase Silseth,681217,2024,24,38,33,8,4,1,0,3,12,4,31.6,10.5,0.242,0.545,0.324,0.869,0.282,0.524,0.37,0.379,0.36,0.242,0.52,0.536,-0.04,0.021,-0.009,73.3,92.7,16.9,61.9,14.3,4.8,47.6,82.74836727,96.31422191,58.4,33.3,32.4,42.5
 Vinny Nittoli,657697,2024,33,46,44,10,7,2,0,1,8,2,17.4,4.3,0.227,0.341,0.261,0.602,0.236,0.386,0.263,0.284,0.269,0.15,0.298,0.324,-0.009,-0.045,-0.021,71.5,91.5,23.7,25,5.6,5.6,41.7,82.80059889,94.35677611,77.5,21.7,29.2,53.9
 Jason Adam,592094,2024,32,282,251,40,26,8,1,5,81,23,28.7,8.2,0.159,0.259,0.245,0.504,0.203,0.336,0.224,0.276,0.286,0.133,0.26,0.345,-0.044,-0.077,-0.052,71.9,88.5,13.8,29.7,6.4,8.1,37.8,77.07526694,94.09581456,70.7,26.4,38.4,50.3
 Spencer Howard,675921,2024,27,144,128,44,30,7,2,5,27,14,18.8,9.7,0.344,0.547,0.406,0.953,0.272,0.465,0.408,0.352,0.343,0.193,0.477,0.399,0.072,0.082,0.056,70.9,91.8,16.9,35,8.7,8.7,44.7,82.1198028,95.3186395,73.5,21.8,24,51.2
 Scott McGough,543518,2024,34,150,124,34,16,10,2,6,25,21,16.7,14,0.274,0.532,0.373,0.905,0.261,0.491,0.382,0.367,0.365,0.23,0.409,0.387,0.013,0.041,0.015,71.8,90.8,13.2,34,11.7,7.8,41.7,81.21963289,94.63488505,71.8,19.1,25.5,48.9
 Rob Zastryzny,642239,2024,32,29,26,4,3,1,0,0,5,1,17.2,3.4,0.154,0.192,0.214,0.406,0.151,0.231,0.19,0.203,0.211,0.081,0.186,0.204,0.003,-0.039,-0.013,71.7,84.8,26.3,28.6,4.8,9.5,28.6,73.60259636,92.3672681,83.6,23.5,29.2,60.5
 José Berríos,621244,2024,30,786,714,168,112,21,4,31,153,54,19.5,6.9,0.235,0.406,0.3,0.706,0.265,0.44,0.308,0.334,0.328,0.175,0.346,0.383,-0.03,-0.034,-0.026,71.8,89.6,13.4,36.3,7.8,7.3,41.8,79.08783914,94.18844993,64.5,13.3,21.1,46.7
 Justin Martinez,679885,2024,22,308,267,59,46,10,1,2,91,36,29.5,11.7,0.221,0.288,0.316,0.604,0.216,0.284,0.269,0.272,0.317,0.068,0.33,0.337,0.005,0.004,-0.003,70.7,86.4,-0.3,27.9,2.8,5,31.8,74.43224448,93.22816603,65.6,23.3,34.5,47.5
 Forrest Whitley,666215,2024,26,20,16,5,4,1,0,0,5,3,25,15,0.313,0.375,0.45,0.825,0.3,0.375,0.378,0.374,0.44,0.075,0.435,0.427,0.013,0,0.004,72,93.2,14.1,36.4,9.1,9.1,45.5,85.52153667,95.71588364,68.2,13.3,17.9,41.5
 Ryan Weathers,677960,2024,24,367,331,78,49,18,0,11,80,24,21.8,6.5,0.236,0.39,0.303,0.693,0.243,0.407,0.303,0.316,0.311,0.164,0.349,0.367,-0.007,-0.017,-0.013,71.7,89.5,10.4,32.7,8.3,6.3,38.2,78.77954595,94.32136315,67.3,17.6,26.1,46.4
 Pedro Avila,658648,2024,27,353,306,73,50,14,1,8,82,36,23.2,10.2,0.239,0.369,0.321,0.69,0.261,0.402,0.304,0.33,0.344,0.142,0.346,0.386,-0.022,-0.033,-0.026,71.8,89.6,9.6,39.4,5.2,9.5,41.6,79.1513533,94.36104231,67.6,16.3,25,46.4
 Emilio Pagan,641941,2024,33,158,144,40,28,6,0,6,44,11,27.8,7,0.278,0.444,0.323,0.767,0.243,0.409,0.33,0.308,0.297,0.165,0.432,0.399,0.035,0.035,0.022,71.8,90.4,20.9,36.9,8.7,11.7,50.5,79.26064137,95.23888422,72.6,26.4,29.6,53.6
 Dylan Cease,656302,2024,28,762,684,137,84,34,1,18,224,65,29.4,8.5,0.2,0.332,0.269,0.601,0.21,0.358,0.266,0.283,0.28,0.148,0.333,0.361,-0.01,-0.026,-0.017,71.3,89,14.1,32.4,8.5,7.2,38.6,78.28270224,94.08470927,68.5,22.1,32.4,48.2
 Huascar Brazobán,623211,2024,34,217,189,38,30,3,3,2,51,25,23.5,11.5,0.201,0.28,0.304,0.584,0.226,0.318,0.269,0.296,0.326,0.092,0.283,0.325,-0.025,-0.038,-0.027,71.8,82.3,10.4,33.3,4.3,5.1,24.6,69.77753855,91.72328533,68.6,20.1,30,48.5
 Declan Cronin,686539,2024,26,307,274,75,57,16,1,1,72,26,23.5,8.5,0.274,0.35,0.346,0.696,0.239,0.348,0.308,0.295,0.316,0.109,0.364,0.345,0.035,0.002,0.013,71.3,89.5,1.6,29.9,4.9,3.9,41.7,77.96551624,94.67526441,67.3,17,26.6,47.3
 Garrett Cleavinger,664076,2024,30,266,225,52,41,3,2,6,71,31,26.7,11.7,0.231,0.342,0.338,0.68,0.231,0.369,0.308,0.321,0.341,0.138,0.353,0.376,0,-0.027,-0.013,71.5,86.9,12.5,35,9.6,1.9,33.8,75.13121714,93.39128377,66.6,20.2,30.3,47.8
 Zack Thompson,668868,2024,26,83,74,24,14,4,0,6,20,8,24.1,9.6,0.324,0.622,0.398,1.02,0.256,0.439,0.432,0.34,0.338,0.183,0.549,0.408,0.068,0.183,0.092,70.3,89,17.7,33.3,13,7.4,40.7,77.12695778,94.78644,61.4,15.5,24,47.3
 Kevin Ginkel,656464,2024,30,291,270,69,46,16,1,6,77,15,26.5,5.2,0.256,0.389,0.3,0.689,0.232,0.358,0.3,0.281,0.28,0.126,0.382,0.353,0.024,0.031,0.019,70.6,89.8,10,35.2,5.6,7.7,40.8,79.44697856,94.34936469,68.3,18.1,27.9,49.3
 Carmen Mlodzinski,669387,2024,25,209,184,41,30,8,0,3,46,19,22,9.1,0.223,0.315,0.297,0.612,0.227,0.335,0.272,0.284,0.304,0.109,0.3,0.319,-0.004,-0.02,-0.012,70.8,89.3,12.9,29.6,2.8,6.3,35.2,79.43296557,93.81802836,70.1,19.3,26.1,48.2
 Eli Villalobos,681871,2024,27,18,16,3,1,1,0,1,3,2,16.7,11.1,0.188,0.438,0.278,0.716,0.258,0.565,0.309,0.385,0.34,0.307,0.322,0.427,-0.07,-0.127,-0.076,72,93.4,21.2,46.2,15.4,23.1,46.2,86.30515286,95.66669769,61.5,18.8,24.1,40.8
 Ben Brown,676962,2024,24,222,197,41,27,9,0,5,64,19,28.8,8.6,0.208,0.33,0.276,0.606,0.231,0.395,0.268,0.315,0.305,0.164,0.331,0.407,-0.023,-0.065,-0.047,71.3,91.8,16.2,34.1,10.9,9.4,51.4,81.64537246,95.66852234,62.8,21.5,31.4,46.5
 Luis Peralta,678821,2024,23,49,40,7,6,1,0,0,14,5,28.6,10.2,0.175,0.2,0.292,0.492,0.194,0.25,0.238,0.27,0.312,0.056,0.242,0.299,-0.019,-0.05,-0.032,71.7,91.2,14.7,39.3,0,14.3,35.7,84.18117857,93.44809259,62,12.3,17.8,40.3
 Chris Paddack,663978,2024,28,384,360,102,72,16,0,14,79,21,20.6,5.5,0.283,0.444,0.323,0.767,0.272,0.463,0.332,0.336,0.314,0.192,0.397,0.403,0.011,-0.019,-0.004,71.4,90.4,14.3,40.6,9.9,6.7,43.1,79.36252664,95.10185032,68.1,17.5,24,49.4
 Chris Roycroft,688297,2024,27,155,130,31,22,5,2,2,33,17,21.3,11,0.238,0.354,0.338,0.692,0.222,0.299,0.309,0.288,0.325,0.077,0.329,0.297,0.016,0.055,0.021,71,86.9,1,25.7,2,5.9,33.7,75.12719674,93.44652083,62.1,15,22.1,45.6
 Ryan Fernandez,681676,2024,26,285,246,58,43,8,3,4,71,32,24.9,11.2,0.236,0.341,0.325,0.666,0.221,0.324,0.291,0.292,0.318,0.104,0.342,0.344,0.015,0.017,-0.001,71.5,89,10.4,35.6,7.2,5.6,33.9,78.88783427,93.72753441,70.4,19,31.5,47.9
 Tyler Anderson,542881,2024,34,765,681,158,99,32,3,24,142,73,18.6,9.5,0.232,0.394,0.311,0.705,0.245,0.413,0.308,0.322,0.323,0.168,0.334,0.354,-0.013,-0.019,-0.014,72.1,87.2,17.6,34.1,7.9,5.9,33,76.27353733,93.1219435,71.5,20.8,27.8,49.3
 Aaron Bummer,607481,2024,30,244,220,61,47,11,1,2,69,18,28.3,7.4,0.277,0.364,0.333,0.697,0.232,0.283,0.305,0.261,0.296,0.052,0.396,0.328,0.045,0.081,0.044,70,86.6,0,29,1.3,4.5,32.9,74.33256419,93.51957155,58.6,19.4,26.7,43
 Ryan Miller,668943,2024,28,58,50,13,8,3,0,2,11,8,19,13.8,0.26,0.44,0.362,0.802,0.245,0.416,0.34,0.327,0.351,0.171,0.382,0.364,0.015,0.024,0.013,71.3,87.8,16.2,30.8,10.3,0,35.9,76.47375105,93.79824108,68.8,14,19.6,51.1
 Shane Bieber,669456,2024,29,45,44,10,6,4,0,0,20,1,44.4,2.2,0.227,0.318,0.244,0.562,0.226,0.352,0.244,0.259,0.244,0.125,0.43,0.457,0.001,-0.034,-0.015,,88.5,7.1,45.8,4.2,8.3,41.7,77.02425667,94.20152208,71.4,28.3,36.7,47.6
 Jon Gray,592351,2024,32,439,408,107,75,17,4,11,86,28,19.6,6.4,0.262,0.404,0.308,0.712,0.276,0.441,0.309,0.331,0.322,0.165,0.359,0.389,-0.014,-0.037,-0.022,71.7,90.5,15.3,34.8,8.6,6.5,42.2,80.08735556,94.98095763,70.6,14.6,23.8,51.6
 Randy Rodríguez,678495,2024,24,221,196,47,31,10,2,4,53,18,24,8.1,0.24,0.372,0.311,0.683,0.207,0.341,0.301,0.278,0.282,0.134,0.353,0.319,0.033,0.031,0.023,70.9,88.1,13.4,26,7.5,3.4,37.7,76.90087875,93.790205,67.2,21.6,29.6,48.1
 Brooks Raley,548384,2024,36,25,21,2,1,1,0,0,9,3,36,12,0.095,0.143,0.2,0.343,0.162,0.368,0.168,0.28,0.264,0.206,0.164,0.379,-0.067,-0.225,-0.112,71.8,82.8,15.9,23.1,15.4,7.7,30.8,69.72935714,92.64690154,59.6,14.7,24.1,45.4
 Geoff Hartlieb,664129,2024,30,44,39,13,7,4,1,1,7,4,15.9,9.1,0.333,0.564,0.386,0.95,0.292,0.49,0.393,0.362,0.358,0.198,0.449,0.409,0.041,0.074,0.031,70.5,88.1,14.2,39.4,9.1,3,36.4,77.98912313,93.17157906,73.2,11.5,19.5,55.8
 Wade Miley,489119,2024,37,30,24,6,5,0,0,1,2,4,6.7,13.3,0.25,0.375,0.379,0.754,0.342,0.519,0.343,0.428,0.455,0.178,0.294,0.406,-0.092,-0.144,-0.085,71.4,90,0.2,34.8,8.7,0,34.8,80.43541909,94.35430714,64.3,11.1,9.6,44.1
 Kent Emanuel,592288,2024,32,82,71,20,12,3,1,4,12,7,14.6,8.5,0.282,0.521,0.366,0.887,0.271,0.482,0.379,0.364,0.356,0.212,0.402,0.381,0.011,0.039,0.015,70.7,89.5,1.7,25,10,3.3,45,78.61558867,94.437106,61.5,10.4,12.2,40.7
 Hunter Brown,686613,2024,25,712,645,156,120,16,2,18,179,60,25.1,8.4,0.242,0.357,0.31,0.667,0.225,0.333,0.296,0.283,0.296,0.108,0.355,0.334,0.017,0.024,0.013,71.4,86.2,9.6,28,4.5,6.4,30.3,74.68751777,92.85509818,66,18.7,25.1,46.3
 Shota Imanaga,684007,2024,30,694,662,149,98,23,1,27,174,28,25.1,4,0.225,0.385,0.259,0.644,0.234,0.39,0.279,0.286,0.268,0.156,0.352,0.362,-0.009,-0.005,-0.007,71.9,88.6,17.8,36,8.6,5.7,39.3,77.58623086,93.93142473,75.3,20,28.3,55.7
 Dany Jiménez,666204,2024,30,117,94,21,8,6,1,6,25,19,21.4,16.2,0.223,0.5,0.35,0.85,0.205,0.441,0.361,0.35,0.346,0.235,0.395,0.378,0.018,0.059,0.011,71.2,87.2,23.6,29.2,18.1,1.4,31.9,76.44035457,92.98770214,61.1,17.4,29.3,41.8
 Jay Jackson,543351,2024,36,114,105,28,16,4,1,7,29,9,25.4,7.9,0.267,0.524,0.325,0.849,0.256,0.456,0.362,0.334,0.314,0.201,0.461,0.419,0.011,0.068,0.028,71.7,88.3,16,42.1,10.5,5.3,42.1,77.27064947,93.73168132,71.1,21.8,25.7,49
 Elvis Peguero,665625,2024,27,227,197,52,42,5,1,4,47,27,20.7,11.9,0.264,0.36,0.357,0.717,0.25,0.361,0.317,0.314,0.346,0.11,0.352,0.347,0.014,-0.001,0.003,71.7,90.1,3.2,29.1,5.3,5.3,40.4,79.60300892,94.53288122,63.5,13.1,27.7,47.5
 Gregory Santos,666619,2024,24,31,29,7,5,2,0,0,6,1,19.4,3.2,0.241,0.31,0.29,0.6,0.237,0.316,0.269,0.27,0.287,0.079,0.301,0.303,0.004,-0.006,-0.001,70.1,85.7,6.4,21.7,4.3,0,34.8,74.14253333,92.94777217,71.9,14.6,20.3,52.7
 Luke Weaver,596133,2024,30,331,296,52,29,9,4,10,103,26,31.1,7.9,0.176,0.334,0.248,0.582,0.2,0.36,0.256,0.283,0.275,0.161,0.323,0.368,-0.024,-0.026,-0.027,71.2,89.1,16.5,36.4,8.6,8.6,38.4,77.93765439,94.29746564,72.7,28.2,33.5,49.7
 Joan Adon,672851,2024,25,48,41,12,9,1,0,2,6,4,12.5,8.3,0.293,0.463,0.362,0.825,0.256,0.376,0.357,0.329,0.345,0.12,0.369,0.334,0.037,0.087,0.028,71.2,84,-3.6,24.3,8.1,0,29.7,69.96137111,93.10136056,65.5,7,15.2,44.4
 Jack O'Loughlin,672552,2024,24,47,42,13,10,2,0,1,6,5,12.8,10.6,0.31,0.429,0.383,0.812,0.326,0.493,0.358,0.388,0.397,0.167,0.372,0.411,-0.016,-0.064,-0.03,71.4,90.4,9.8,38.9,8.3,11.1,47.2,79.32136333,95.17465222,70.6,11.7,20.5,47.2
 Buck Farmer,571656,2024,33,299,260,56,31,17,1,7,70,29,23.4,9.7,0.215,0.369,0.309,0.678,0.237,0.397,0.293,0.314,0.328,0.16,0.336,0.369,-0.022,-0.028,-0.021,71.3,88.3,18.1,36.8,8.3,6.7,35.8,77.56825621,93.6057609,64.2,17.4,26.1,45.9
 Bryan Woo,693433,2024,24,472,454,96,67,15,0,14,101,13,21.4,2.8,0.211,0.337,0.237,0.574,0.22,0.339,0.249,0.257,0.247,0.119,0.3,0.31,-0.009,-0.002,-0.008,71.1,88.8,15.6,29.9,4.8,6.2,35.2,78.76316153,93.50831516,70.2,16.8,23.6,53.3
 Erick Fedde,607200,2024,31,726,661,154,100,30,4,20,154,52,21.2,7.2,0.233,0.381,0.291,0.672,0.245,0.394,0.293,0.306,0.303,0.149,0.337,0.355,-0.012,-0.013,-0.013,71.6,88.6,14.9,32.4,7.6,6,37.7,77.50250055,93.94163216,68.4,15.3,21.6,45.5
 Nick Anderson,623433,2024,33,153,135,35,18,11,0,6,29,15,19,9.8,0.259,0.474,0.333,0.807,0.268,0.456,0.344,0.346,0.345,0.188,0.389,0.391,-0.009,0.018,-0.002,70.9,89.2,15.2,37,7.4,9.3,38,78.72916093,93.90213685,63.4,19.4,23.4,44.7
 Isaiah Campbell,663462,2024,26,37,35,14,8,3,0,3,6,2,16.2,5.4,0.4,0.743,0.432,1.175,0.329,0.633,0.496,0.423,0.365,0.304,0.585,0.492,0.071,0.11,0.073,71.9,90.6,6.5,37.9,10.3,6.9,48.3,79.49743933,95.44322035,74.1,11.6,23.3,50.4
 Chad Kuhl,641771,2024,31,240,205,56,39,11,1,5,54,25,22.5,10.4,0.273,0.41,0.367,0.777,0.241,0.365,0.343,0.317,0.34,0.124,0.395,0.355,0.032,0.045,0.026,71.5,88.4,10.2,33.8,5.8,4.5,38.3,77.73433763,93.76197603,67.6,18.7,27.1,42.2
 Jackson Rutledge,671131,2024,25,34,31,8,4,3,0,1,9,2,26.5,5.9,0.258,0.452,0.324,0.776,0.274,0.452,0.336,0.346,0.338,0.178,0.425,0.439,-0.016,0,-0.01,72,90.3,8.9,36.4,9.1,0,36.4,80.92394273,93.99844227,63,8.7,24.2,44.6
 Seth Johnson,686751,2024,25,18,14,8,5,2,0,1,0,3,0,16.7,0.571,0.929,0.611,1.54,0.433,0.733,0.613,0.512,0.508,0.3,0.598,0.477,0.138,0.196,0.101,73.5,93.2,20.1,46.7,6.7,13.3,46.7,84.39986,96.41071933,63.6,19,24,43.1
 Clarke Schmidt,657376,2024,28,353,309,71,50,11,2,8,93,30,26.3,8.5,0.23,0.356,0.312,0.668,0.225,0.352,0.296,0.301,0.313,0.127,0.351,0.359,0.005,0.004,-0.005,71.7,89.1,16,31.7,5.9,8.6,38,78.87294578,93.86499161,63.1,22.1,29.4,44.2
 Marco Gonzales,594835,2024,32,151,138,43,30,8,0,5,23,11,15.2,7.3,0.312,0.478,0.36,0.838,0.309,0.535,0.362,0.383,0.359,0.226,0.403,0.431,0.003,-0.057,-0.021,71.9,90.9,15.1,41,11.1,9.4,43.6,80.25029839,95.04650589,70.4,11.6,17.8,51.5
 Jonathan Hernández,642546,2024,27,192,160,41,26,8,1,6,39,28,20.3,14.6,0.256,0.431,0.366,0.797,0.242,0.4,0.348,0.334,0.356,0.158,0.381,0.359,0.014,0.031,0.014,71.5,89.2,6.9,33.9,8.9,6.5,39.5,78.60107387,94.18199114,69,18.6,30.1,46.7
 Brandon Williamson,682227,2024,26,59,51,10,5,1,0,4,12,5,20.3,8.5,0.196,0.451,0.288,0.739,0.24,0.427,0.318,0.336,0.333,0.187,0.347,0.374,-0.044,0.024,-0.018,72.7,90,19.9,45,7.5,12.5,42.5,81.0951245,93.91390051,64.8,10.8,18.7,41.8
 David Festa,701581,2024,24,277,251,62,36,14,3,9,77,23,27.8,8.3,0.247,0.434,0.314,0.748,0.24,0.408,0.324,0.314,0.308,0.168,0.414,0.399,0.007,0.026,0.01,71.9,89.5,15.1,41.1,8.6,7.4,38.9,79.38733391,93.96963822,66.9,19.7,28.4,48.7
 Fraser Ellard,686642,2024,26,101,85,18,12,3,0,3,26,12,25.7,11.9,0.212,0.353,0.307,0.66,0.238,0.37,0.28,0.306,0.336,0.132,0.331,0.371,-0.026,-0.017,-0.026,71.2,90.1,11,35.5,6.5,0,40.3,80.22691355,94.27432839,61.6,19.2,25.5,42.6
 Pablo López,641154,2024,28,772,715,180,121,33,0,26,198,41,25.6,5.3,0.252,0.407,0.298,0.705,0.239,0.389,0.306,0.297,0.288,0.15,0.387,0.373,0.013,0.018,0.009,71.6,87.9,13.3,35.9,8.2,5.5,37.5,76.71704031,93.58792867,70.7,19.2,27,51.8
